,dates,day_of_week,year,month,count
0,2017-07-15 06:30:00,Saturday,2017,7,1
1,2017-07-14 15:07:48,Friday,2017,7,1
2,2017-07-14 13:56:30,Friday,2017,7,1
3,2017-07-14 05:30:00,Friday,2017,7,1
4,2017-07-13 15:15:10,Thursday,2017,7,1
5,2017-07-13 05:30:00,Thursday,2017,7,1
6,2017-07-12 06:30:00,Wednesday,2017,7,1
7,2017-07-12 05:32:33,Wednesday,2017,7,1
8,2017-07-11 12:30:00,Tuesday,2017,7,1
9,2017-07-11 09:30:00,Tuesday,2017,7,1
10,2017-07-11 07:40:00,Tuesday,2017,7,1
11,2017-07-11 06:03:22,Tuesday,2017,7,1
12,2017-07-11 04:48:33,Tuesday,2017,7,1
13,2017-07-10 15:30:00,Monday,2017,7,1
14,2017-07-10 14:30:00,Monday,2017,7,1
15,2017-07-10 13:30:00,Monday,2017,7,1
16,2017-07-10 12:40:32,Monday,2017,7,1
17,2017-07-10 12:30:00,Monday,2017,7,1
18,2017-07-10 11:30:00,Monday,2017,7,1
19,2017-07-10 10:30:00,Monday,2017,7,1
20,2017-07-10 06:20:45,Monday,2017,7,1
21,2017-07-10 05:30:00,Monday,2017,7,1
22,2017-07-10 04:21:15,Monday,2017,7,1
23,2017-07-09 06:30:00,Sunday,2017,7,1
24,2017-07-09 05:30:00,Sunday,2017,7,1
25,2017-07-08 08:45:26,Saturday,2017,7,1
26,2017-07-08 06:30:00,Saturday,2017,7,1
27,2017-07-08 05:30:00,Saturday,2017,7,1
28,2017-07-07 14:15:24,Friday,2017,7,1
29,2017-07-07 13:14:34,Friday,2017,7,1
30,2017-07-07 05:30:00,Friday,2017,7,1
31,2017-07-06 08:31:00,Thursday,2017,7,1
32,2017-07-06 05:30:00,Thursday,2017,7,1
33,2017-07-05 07:02:45,Wednesday,2017,7,1
34,2017-07-05 07:00:00,Wednesday,2017,7,1
35,2017-07-04 13:05:48,Tuesday,2017,7,1
36,2017-07-04 05:30:00,Tuesday,2017,7,1
37,2017-07-03 05:30:00,Monday,2017,7,1
38,2017-07-02 05:30:00,Sunday,2017,7,1
39,2017-07-01 06:04:58,Saturday,2017,7,1
40,2017-06-30 13:10:29,Friday,2017,6,1
41,2017-06-29 10:47:50,Thursday,2017,6,1
42,2017-06-29 10:28:41,Thursday,2017,6,1
43,2017-06-27 13:37:00,Tuesday,2017,6,1
44,2017-06-26 05:30:00,Monday,2017,6,1
45,2017-06-25 18:29:10,Sunday,2017,6,1
46,2017-06-25 10:15:00,Sunday,2017,6,1
47,2017-06-25 09:25:00,Sunday,2017,6,1
48,2017-06-25 08:56:22,Sunday,2017,6,1
49,2017-06-25 05:30:00,Sunday,2017,6,1
50,2017-06-24 14:10:05,Saturday,2017,6,1
51,2017-06-24 12:26:05,Saturday,2017,6,1
52,2017-06-24 05:30:00,Saturday,2017,6,1
53,2017-06-23 07:14:22,Friday,2017,6,1
54,2017-06-23 06:32:58,Friday,2017,6,1
55,2017-06-22 15:30:00,Thursday,2017,6,1
56,2017-06-22 13:51:41,Thursday,2017,6,1
57,2017-06-22 05:42:00,Thursday,2017,6,1
58,2017-06-21 12:49:37,Wednesday,2017,6,1
59,2017-06-21 08:26:02,Wednesday,2017,6,1
60,2017-06-20 13:37:31,Tuesday,2017,6,1
61,2017-06-20 07:30:00,Tuesday,2017,6,1
62,2017-06-19 10:13:27,Monday,2017,6,1
63,2017-06-19 08:45:33,Monday,2017,6,1
64,2017-06-19 07:27:00,Monday,2017,6,1
65,2017-06-17 07:37:38,Saturday,2017,6,1
66,2017-06-17 07:08:18,Saturday,2017,6,1
67,2017-06-16 11:30:30,Friday,2017,6,1
68,2017-06-16 11:06:46,Friday,2017,6,1
69,2017-06-16 09:15:36,Friday,2017,6,1
70,2017-06-12 12:45:08,Monday,2017,6,1
71,2017-06-11 07:58:34,Sunday,2017,6,1
72,2017-06-09 14:16:25,Friday,2017,6,1
73,2017-06-09 07:12:26,Friday,2017,6,1
74,2017-06-08 11:30:00,Thursday,2017,6,1
75,2017-06-06 15:40:29,Tuesday,2017,6,1
76,2017-06-05 08:30:00,Monday,2017,6,1
77,2017-06-05 06:30:00,Monday,2017,6,1
78,2017-06-04 08:30:00,Sunday,2017,6,1
79,2017-06-04 06:30:00,Sunday,2017,6,1
80,2017-05-31 07:00:00,Wednesday,2017,5,1
81,2017-05-29 06:44:51,Monday,2017,5,1
82,2017-05-28 09:30:00,Sunday,2017,5,1
83,2017-05-27 09:30:00,Saturday,2017,5,1
84,2017-05-26 09:30:00,Friday,2017,5,1
85,2017-05-25 11:26:15,Thursday,2017,5,1
86,2017-05-23 06:17:53,Tuesday,2017,5,1
87,2017-05-22 06:30:00,Monday,2017,5,1
88,2017-05-21 08:45:58,Sunday,2017,5,1
89,2017-05-20 13:00:00,Saturday,2017,5,1
90,2017-05-20 13:00:00,Saturday,2017,5,1
91,2017-05-20 09:42:30,Saturday,2017,5,1
92,2017-05-20 06:50:21,Saturday,2017,5,1
93,2017-05-19 13:00:00,Friday,2017,5,1
94,2017-05-19 13:00:00,Friday,2017,5,1
95,2017-05-19 10:43:19,Friday,2017,5,1
96,2017-05-18 13:00:00,Thursday,2017,5,1
97,2017-05-18 09:00:21,Thursday,2017,5,1
98,2017-05-17 13:00:00,Wednesday,2017,5,1
99,2017-05-16 13:59:17,Tuesday,2017,5,1
100,2017-05-16 13:00:00,Tuesday,2017,5,1
101,2017-05-15 12:31:56,Monday,2017,5,1
102,2017-05-15 06:39:32,Monday,2017,5,1
103,2017-05-15 06:21:31,Monday,2017,5,1
104,2017-05-15 06:20:50,Monday,2017,5,1
105,2017-05-14 09:30:00,Sunday,2017,5,1
106,2017-05-14 08:30:12,Sunday,2017,5,1
107,2017-05-14 06:30:01,Sunday,2017,5,1
108,2017-05-14 04:30:00,Sunday,2017,5,1
109,2017-05-13 13:00:00,Saturday,2017,5,1
110,2017-05-13 12:30:00,Saturday,2017,5,1
111,2017-05-13 09:30:00,Saturday,2017,5,1
112,2017-05-13 08:31:17,Saturday,2017,5,1
113,2017-05-13 06:30:00,Saturday,2017,5,1
114,2017-05-13 04:30:00,Saturday,2017,5,1
115,2017-05-12 12:30:00,Friday,2017,5,1
116,2017-05-12 09:30:00,Friday,2017,5,1
117,2017-05-12 07:37:47,Friday,2017,5,1
118,2017-05-12 06:30:00,Friday,2017,5,1
119,2017-05-12 05:41:51,Friday,2017,5,1
120,2017-05-11 12:32:21,Thursday,2017,5,1
121,2017-05-11 09:30:00,Thursday,2017,5,1
122,2017-05-11 05:42:18,Thursday,2017,5,1
123,2017-05-10 12:30:00,Wednesday,2017,5,1
124,2017-05-10 09:23:01,Wednesday,2017,5,1
125,2017-05-10 06:30:00,Wednesday,2017,5,1
126,2017-05-09 12:30:00,Tuesday,2017,5,1
127,2017-05-09 09:41:02,Tuesday,2017,5,1
128,2017-05-09 06:30:00,Tuesday,2017,5,1
129,2017-05-09 04:30:00,Tuesday,2017,5,1
130,2017-05-08 12:30:00,Monday,2017,5,1
131,2017-05-08 06:30:11,Monday,2017,5,1
132,2017-05-07 12:30:00,Sunday,2017,5,1
133,2017-05-07 08:30:10,Sunday,2017,5,1
134,2017-05-07 06:30:00,Sunday,2017,5,1
135,2017-05-07 05:30:00,Sunday,2017,5,1
136,2017-05-06 12:30:00,Saturday,2017,5,1
137,2017-05-06 09:43:04,Saturday,2017,5,1
138,2017-05-06 05:30:00,Saturday,2017,5,1
139,2017-05-05 12:59:33,Friday,2017,5,1
140,2017-05-05 06:34:37,Friday,2017,5,1
141,2017-05-05 05:30:00,Friday,2017,5,1
142,2017-05-04 11:28:14,Thursday,2017,5,1
143,2017-05-04 07:19:51,Thursday,2017,5,1
144,2017-05-04 06:55:29,Thursday,2017,5,1
145,2017-05-04 06:54:21,Thursday,2017,5,1
146,2017-05-04 05:32:00,Thursday,2017,5,1
147,2017-05-04 04:30:00,Thursday,2017,5,1
148,2017-05-02 06:35:53,Tuesday,2017,5,1
149,2017-04-30 09:01:09,Sunday,2017,4,1
150,2017-04-29 12:30:00,Saturday,2017,4,1
151,2017-04-29 09:30:25,Saturday,2017,4,1
152,2017-04-29 05:37:10,Saturday,2017,4,1
153,2017-04-28 13:32:37,Friday,2017,4,1
154,2017-04-27 12:30:00,Thursday,2017,4,1
155,2017-04-27 12:06:50,Thursday,2017,4,1
156,2017-04-26 11:06:44,Wednesday,2017,4,1
157,2017-04-26 08:31:05,Wednesday,2017,4,1
158,2017-04-25 09:00:00,Tuesday,2017,4,1
159,2017-04-25 07:02:32,Tuesday,2017,4,1
160,2017-04-24 10:30:00,Monday,2017,4,1
161,2017-04-24 10:15:49,Monday,2017,4,1
162,2017-04-24 10:15:13,Monday,2017,4,1
163,2017-04-24 10:05:51,Monday,2017,4,1
164,2017-04-24 10:04:51,Monday,2017,4,1
165,2017-04-24 08:30:00,Monday,2017,4,1
166,2017-04-23 14:30:00,Sunday,2017,4,1
167,2017-04-23 08:30:10,Sunday,2017,4,1
168,2017-04-23 06:30:00,Sunday,2017,4,1
169,2017-04-23 06:30:00,Sunday,2017,4,1
170,2017-04-23 05:30:00,Sunday,2017,4,1
171,2017-04-22 10:30:00,Saturday,2017,4,1
172,2017-04-22 09:24:30,Saturday,2017,4,1
173,2017-04-22 08:57:08,Saturday,2017,4,1
174,2017-04-22 06:30:00,Saturday,2017,4,1
175,2017-04-22 06:30:00,Saturday,2017,4,1
176,2017-04-21 15:12:41,Friday,2017,4,1
177,2017-04-21 15:07:35,Friday,2017,4,1
178,2017-04-21 14:30:00,Friday,2017,4,1
179,2017-04-21 13:30:00,Friday,2017,4,1
180,2017-04-21 12:57:11,Friday,2017,4,1
181,2017-04-21 11:30:00,Friday,2017,4,1
182,2017-04-21 10:24:32,Friday,2017,4,1
183,2017-04-21 09:01:39,Friday,2017,4,1
184,2017-04-21 06:30:00,Friday,2017,4,1
185,2017-04-20 12:30:00,Thursday,2017,4,1
186,2017-04-20 09:30:00,Thursday,2017,4,1
187,2017-04-20 07:15:00,Thursday,2017,4,1
188,2017-04-19 08:05:02,Wednesday,2017,4,1
189,2017-04-19 07:15:00,Wednesday,2017,4,1
190,2017-04-18 15:30:50,Tuesday,2017,4,1
191,2017-04-18 13:39:35,Tuesday,2017,4,1
192,2017-04-18 07:26:56,Tuesday,2017,4,1
193,2017-04-17 13:52:32,Monday,2017,4,1
194,2017-04-17 12:04:43,Monday,2017,4,1
195,2017-04-17 10:58:15,Monday,2017,4,1
196,2017-04-17 10:45:39,Monday,2017,4,1
197,2017-04-17 07:43:05,Monday,2017,4,1
198,2017-04-17 06:34:03,Monday,2017,4,1
199,2017-04-16 13:30:10,Sunday,2017,4,1
200,2017-04-16 05:51:50,Sunday,2017,4,1
201,2017-04-15 09:39:22,Saturday,2017,4,1
202,2017-04-15 07:04:58,Saturday,2017,4,1
203,2017-04-14 08:00:00,Friday,2017,4,1
204,2017-04-13 07:26:49,Thursday,2017,4,1
205,2017-04-12 14:02:38,Wednesday,2017,4,1
206,2017-04-12 07:31:01,Wednesday,2017,4,1
207,2017-04-12 06:22:56,Wednesday,2017,4,1
208,2017-04-10 12:34:49,Monday,2017,4,1
209,2017-04-10 09:44:11,Monday,2017,4,1
210,2017-04-08 17:00:48,Saturday,2017,4,1
211,2017-04-08 14:00:09,Saturday,2017,4,1
212,2017-04-08 12:43:48,Saturday,2017,4,1
213,2017-04-08 11:46:40,Saturday,2017,4,1
214,2017-04-08 11:17:48,Saturday,2017,4,1
215,2017-04-08 10:15:46,Saturday,2017,4,1
216,2017-04-08 09:04:00,Saturday,2017,4,1
217,2017-04-08 08:51:54,Saturday,2017,4,1
218,2017-04-08 08:21:24,Saturday,2017,4,1
219,2017-04-08 03:30:00,Saturday,2017,4,1
220,2017-04-07 19:09:28,Friday,2017,4,1
221,2017-04-07 17:03:52,Friday,2017,4,1
222,2017-04-07 12:30:21,Friday,2017,4,1
223,2017-04-07 09:17:51,Friday,2017,4,1
224,2017-04-07 07:21:52,Friday,2017,4,1
225,2017-04-06 07:46:49,Thursday,2017,4,1
226,2017-04-06 04:50:20,Thursday,2017,4,1
227,2017-04-06 04:40:32,Thursday,2017,4,1
228,2017-04-05 14:03:54,Wednesday,2017,4,1
229,2017-04-05 11:38:43,Wednesday,2017,4,1
230,2017-04-05 11:31:52,Wednesday,2017,4,1
231,2017-04-05 07:28:06,Wednesday,2017,4,1
232,2017-04-05 06:34:36,Wednesday,2017,4,1
233,2017-04-04 12:47:18,Tuesday,2017,4,1
234,2017-04-04 08:15:24,Tuesday,2017,4,1
235,2017-04-04 08:14:40,Tuesday,2017,4,1
236,2017-04-04 07:00:04,Tuesday,2017,4,1
237,2017-04-03 10:32:55,Monday,2017,4,1
238,2017-04-03 10:25:40,Monday,2017,4,1
239,2017-04-03 10:16:21,Monday,2017,4,1
240,2017-04-03 10:04:21,Monday,2017,4,1
241,2017-03-30 14:46:47,Thursday,2017,3,1
242,2017-03-30 11:11:10,Thursday,2017,3,1
243,2017-03-28 11:33:25,Tuesday,2017,3,1
244,2017-03-28 10:01:07,Tuesday,2017,3,1
245,2017-03-28 09:03:45,Tuesday,2017,3,1
246,2017-03-27 14:26:02,Monday,2017,3,1
247,2017-03-27 11:08:59,Monday,2017,3,1
248,2017-03-27 06:29:36,Monday,2017,3,1
249,2017-03-25 09:15:46,Saturday,2017,3,1
250,2017-03-25 04:30:00,Saturday,2017,3,1
251,2017-03-24 19:09:04,Friday,2017,3,1
252,2017-03-23 17:26:47,Thursday,2017,3,1
253,2017-03-23 16:02:09,Thursday,2017,3,1
254,2017-03-23 15:09:46,Thursday,2017,3,1
255,2017-03-23 13:30:50,Thursday,2017,3,1
256,2017-03-23 10:23:55,Thursday,2017,3,1
257,2017-03-23 10:00:46,Thursday,2017,3,1
258,2017-03-22 07:22:27,Wednesday,2017,3,1
259,2017-03-22 07:17:42,Wednesday,2017,3,1
260,2017-03-21 13:19:06,Tuesday,2017,3,1
261,2017-03-21 10:30:00,Tuesday,2017,3,1
262,2017-03-20 16:59:00,Monday,2017,3,1
263,2017-03-20 14:47:58,Monday,2017,3,1
264,2017-03-20 10:52:02,Monday,2017,3,1
265,2017-03-20 09:12:40,Monday,2017,3,1
266,2017-03-19 08:28:54,Sunday,2017,3,1
267,2017-03-19 04:07:32,Sunday,2017,3,1
268,2017-03-18 12:09:26,Saturday,2017,3,1
269,2017-03-18 11:47:13,Saturday,2017,3,1
270,2017-03-18 11:24:22,Saturday,2017,3,1
271,2017-03-18 07:49:03,Saturday,2017,3,1
272,2017-03-17 16:18:19,Friday,2017,3,1
273,2017-03-17 16:16:25,Friday,2017,3,1
274,2017-03-17 09:55:43,Friday,2017,3,1
275,2017-03-17 08:32:31,Friday,2017,3,1
276,2017-03-16 16:09:20,Thursday,2017,3,1
277,2017-03-16 11:54:17,Thursday,2017,3,1
278,2017-03-16 07:32:54,Thursday,2017,3,1
279,2017-03-14 11:11:45,Tuesday,2017,3,1
280,2017-03-13 04:30:00,Monday,2017,3,1
281,2017-03-10 12:07:10,Friday,2017,3,1
282,2017-03-09 07:28:03,Thursday,2017,3,1
283,2017-03-08 06:50:49,Wednesday,2017,3,1
284,2017-03-08 04:30:46,Wednesday,2017,3,1
285,2017-03-07 13:11:18,Tuesday,2017,3,1
286,2017-03-07 11:44:30,Tuesday,2017,3,1
287,2017-03-06 13:22:08,Monday,2017,3,1
288,2017-03-03 13:30:32,Friday,2017,3,1
289,2017-03-02 07:11:23,Thursday,2017,3,1
290,2017-03-01 11:35:41,Wednesday,2017,3,1
291,2017-03-01 11:34:24,Wednesday,2017,3,1
292,2017-03-01 06:42:19,Wednesday,2017,3,1
293,2017-02-28 07:42:38,Tuesday,2017,2,1
294,2017-02-27 14:27:17,Monday,2017,2,1
295,2017-02-27 06:30:16,Monday,2017,2,1
296,2017-02-26 06:30:00,Sunday,2017,2,1
297,2017-02-26 05:30:00,Sunday,2017,2,1
298,2017-02-25 08:51:13,Saturday,2017,2,1
299,2017-02-24 12:53:31,Friday,2017,2,1
300,2017-02-24 04:36:24,Friday,2017,2,1
301,2017-02-23 11:54:31,Thursday,2017,2,1
302,2017-02-23 08:27:37,Thursday,2017,2,1
303,2017-02-23 06:22:06,Thursday,2017,2,1
304,2017-02-23 06:01:44,Thursday,2017,2,1
305,2017-02-23 05:27:28,Thursday,2017,2,1
306,2017-02-22 13:40:51,Wednesday,2017,2,1
307,2017-02-22 05:30:00,Wednesday,2017,2,1
308,2017-02-21 12:30:00,Tuesday,2017,2,1
309,2017-02-20 13:26:45,Monday,2017,2,1
310,2017-02-19 12:30:00,Sunday,2017,2,1
311,2017-02-18 05:30:01,Saturday,2017,2,1
312,2017-02-17 12:30:00,Friday,2017,2,1
313,2017-02-14 09:30:00,Tuesday,2017,2,1
314,2017-02-14 07:30:00,Tuesday,2017,2,1
315,2017-02-14 05:08:10,Tuesday,2017,2,1
316,2017-02-13 08:00:06,Monday,2017,2,1
317,2017-02-12 13:00:05,Sunday,2017,2,1
318,2017-02-12 08:00:05,Sunday,2017,2,1
319,2017-02-11 08:00:41,Saturday,2017,2,1
320,2017-02-10 04:30:00,Friday,2017,2,1
321,2017-02-09 09:29:49,Thursday,2017,2,1
322,2017-02-09 08:30:00,Thursday,2017,2,1
323,2017-02-08 10:20:54,Wednesday,2017,2,1
324,2017-02-08 08:35:15,Wednesday,2017,2,1
325,2017-02-06 09:04:29,Monday,2017,2,1
326,2017-02-03 10:34:31,Friday,2017,2,1
327,2017-02-02 11:35:08,Thursday,2017,2,1
328,2017-01-30 13:00:31,Monday,2017,1,1
329,2017-01-30 12:00:01,Monday,2017,1,1
330,2017-01-30 10:00:00,Monday,2017,1,1
331,2017-01-30 08:00:37,Monday,2017,1,1
332,2017-01-30 06:48:01,Monday,2017,1,1
333,2017-01-27 06:23:58,Friday,2017,1,1
334,2017-01-26 05:21:11,Thursday,2017,1,1
335,2017-01-25 06:00:09,Wednesday,2017,1,1
336,2017-01-24 08:37:00,Tuesday,2017,1,1
337,2017-01-23 06:11:20,Monday,2017,1,1
338,2017-01-22 18:37:34,Sunday,2017,1,1
339,2017-01-22 15:30:00,Sunday,2017,1,1
340,2017-01-22 12:30:01,Sunday,2017,1,1
341,2017-01-22 12:30:00,Sunday,2017,1,1
342,2017-01-22 10:30:00,Sunday,2017,1,1
343,2017-01-22 08:30:01,Sunday,2017,1,1
344,2017-01-22 06:30:01,Sunday,2017,1,1
345,2017-01-22 04:34:51,Sunday,2017,1,1
346,2017-01-21 14:30:48,Saturday,2017,1,1
347,2017-01-21 13:30:00,Saturday,2017,1,1
348,2017-01-21 11:35:38,Saturday,2017,1,1
349,2017-01-21 10:52:04,Saturday,2017,1,1
350,2017-01-21 09:06:02,Saturday,2017,1,1
351,2017-01-21 06:36:41,Saturday,2017,1,1
352,2017-01-21 04:30:00,Saturday,2017,1,1
353,2017-01-21 03:30:00,Saturday,2017,1,1
354,2017-01-20 13:30:10,Friday,2017,1,1
355,2017-01-20 09:30:00,Friday,2017,1,1
356,2017-01-20 07:30:16,Friday,2017,1,1
357,2017-01-20 05:53:08,Friday,2017,1,1
358,2017-01-20 05:30:01,Friday,2017,1,1
359,2017-01-20 03:33:04,Friday,2017,1,1
360,2017-01-20 02:30:00,Friday,2017,1,1
361,2017-01-19 18:30:41,Thursday,2017,1,1
362,2017-01-19 15:55:26,Thursday,2017,1,1
363,2017-01-19 14:31:53,Thursday,2017,1,1
364,2017-01-19 05:59:43,Thursday,2017,1,1
365,2017-01-18 18:50:42,Wednesday,2017,1,1
366,2017-01-18 11:30:00,Wednesday,2017,1,1
367,2017-01-18 07:20:20,Wednesday,2017,1,1
368,2017-01-18 05:30:00,Wednesday,2017,1,1
369,2017-01-17 13:30:37,Tuesday,2017,1,1
370,2017-01-17 11:00:22,Tuesday,2017,1,1
371,2017-01-17 09:02:14,Tuesday,2017,1,1
372,2017-01-17 06:52:45,Tuesday,2017,1,1
373,2017-01-17 06:39:14,Tuesday,2017,1,1
374,2017-01-17 05:48:48,Tuesday,2017,1,1
375,2017-01-16 09:14:08,Monday,2017,1,1
376,2017-01-15 11:30:57,Sunday,2017,1,1
377,2017-01-14 14:54:23,Saturday,2017,1,1
378,2017-01-14 06:30:01,Saturday,2017,1,1
379,2017-01-12 10:25:41,Thursday,2017,1,1
380,2017-01-10 08:49:26,Tuesday,2017,1,1
381,2017-01-06 09:55:00,Friday,2017,1,1
382,2017-01-04 07:30:00,Wednesday,2017,1,1
383,2017-01-03 06:30:00,Tuesday,2017,1,1
384,2017-01-02 12:30:00,Monday,2017,1,1
385,2017-01-02 06:30:01,Monday,2017,1,1
386,2017-01-01 06:48:00,Sunday,2017,1,1
387,2017-01-01 04:30:00,Sunday,2017,1,1
388,2016-12-31 09:43:00,Saturday,2016,12,1
389,2016-12-28 14:34:46,Wednesday,2016,12,1
390,2016-12-28 06:37:24,Wednesday,2016,12,1
391,2016-12-25 10:09:55,Sunday,2016,12,1
392,2016-12-20 13:21:53,Tuesday,2016,12,1
393,2016-12-20 07:17:09,Tuesday,2016,12,1
394,2016-12-16 14:03:54,Friday,2016,12,1
395,2016-12-16 07:23:00,Friday,2016,12,1
396,2016-12-16 07:00:43,Friday,2016,12,1
397,2016-12-15 11:30:27,Thursday,2016,12,1
398,2016-12-15 08:09:08,Thursday,2016,12,1
399,2016-12-14 14:18:19,Wednesday,2016,12,1
400,2016-12-14 11:30:01,Wednesday,2016,12,1
401,2016-12-14 09:35:51,Wednesday,2016,12,1
402,2016-12-12 13:22:02,Monday,2016,12,1
403,2016-12-10 06:30:03,Saturday,2016,12,1
404,2016-12-08 06:14:57,Thursday,2016,12,1
405,2016-12-07 02:30:01,Wednesday,2016,12,1
406,2016-12-05 09:00:00,Monday,2016,12,1
407,2016-12-05 07:10:20,Monday,2016,12,1
408,2016-12-02 13:30:00,Friday,2016,12,1
409,2016-12-02 12:30:01,Friday,2016,12,1
410,2016-11-30 12:30:00,Wednesday,2016,11,1
411,2016-11-29 12:30:00,Tuesday,2016,11,1
412,2016-11-28 07:30:00,Monday,2016,11,1
413,2016-11-27 08:30:00,Sunday,2016,11,1
414,2016-11-27 05:03:44,Sunday,2016,11,1
415,2016-11-26 08:30:00,Saturday,2016,11,1
416,2016-11-25 13:10:00,Friday,2016,11,1
417,2016-11-25 07:30:00,Friday,2016,11,1
418,2016-11-24 12:30:00,Thursday,2016,11,1
419,2016-11-24 09:28:06,Thursday,2016,11,1
420,2016-11-24 08:30:00,Thursday,2016,11,1
421,2016-11-23 10:30:00,Wednesday,2016,11,1
422,2016-11-23 08:30:00,Wednesday,2016,11,1
423,2016-11-21 16:19:08,Monday,2016,11,1
424,2016-11-21 14:30:00,Monday,2016,11,1
425,2016-11-19 05:30:00,Saturday,2016,11,1
426,2016-11-18 07:09:24,Friday,2016,11,1
427,2016-11-17 11:34:04,Thursday,2016,11,1
428,2016-11-15 07:30:00,Tuesday,2016,11,1
429,2016-11-14 07:30:00,Monday,2016,11,1
430,2016-11-13 07:30:00,Sunday,2016,11,1
431,2016-11-12 07:30:00,Saturday,2016,11,1
432,2016-11-12 06:27:10,Saturday,2016,11,1
433,2016-11-11 07:30:00,Friday,2016,11,1
434,2016-11-10 12:55:05,Thursday,2016,11,1
435,2016-11-10 07:30:00,Thursday,2016,11,1
436,2016-11-10 04:30:00,Thursday,2016,11,1
437,2016-11-09 07:30:00,Wednesday,2016,11,1
438,2016-11-08 19:47:43,Tuesday,2016,11,1
439,2016-11-08 09:40:21,Tuesday,2016,11,1
440,2016-11-04 11:30:30,Friday,2016,11,1
441,2016-11-04 06:05:13,Friday,2016,11,1
442,2016-11-03 12:30:01,Thursday,2016,11,1
443,2016-11-03 09:20:34,Thursday,2016,11,1
444,2016-11-03 06:22:23,Thursday,2016,11,1
445,2016-11-01 05:32:08,Tuesday,2016,11,1
446,2016-11-01 05:29:52,Tuesday,2016,11,1
447,2016-10-30 06:30:00,Sunday,2016,10,1
448,2016-10-29 22:00:00,Saturday,2016,10,1
449,2016-10-28 21:00:00,Friday,2016,10,1
450,2016-10-28 05:00:00,Friday,2016,10,1
451,2016-10-27 10:49:16,Thursday,2016,10,1
452,2016-10-27 08:30:00,Thursday,2016,10,1
453,2016-10-26 14:30:17,Wednesday,2016,10,1
454,2016-10-25 09:53:49,Tuesday,2016,10,1
455,2016-10-25 07:07:04,Tuesday,2016,10,1
456,2016-10-24 11:23:58,Monday,2016,10,1
457,2016-10-23 16:56:51,Sunday,2016,10,1
458,2016-10-23 09:56:15,Sunday,2016,10,1
459,2016-10-21 09:30:01,Friday,2016,10,1
460,2016-10-21 07:30:00,Friday,2016,10,1
461,2016-10-21 05:30:02,Friday,2016,10,1
462,2016-10-21 05:30:00,Friday,2016,10,1
463,2016-10-20 14:30:01,Thursday,2016,10,1
464,2016-10-20 12:30:01,Thursday,2016,10,1
465,2016-10-20 10:32:00,Thursday,2016,10,1
466,2016-10-20 06:05:42,Thursday,2016,10,1
467,2016-10-19 14:30:00,Wednesday,2016,10,1
468,2016-10-19 12:30:01,Wednesday,2016,10,1
469,2016-10-19 10:31:39,Wednesday,2016,10,1
470,2016-10-19 07:34:00,Wednesday,2016,10,1
471,2016-10-18 15:15:00,Tuesday,2016,10,1
472,2016-10-18 14:00:01,Tuesday,2016,10,1
473,2016-10-18 12:04:00,Tuesday,2016,10,1
474,2016-10-18 07:07:49,Tuesday,2016,10,1
475,2016-10-17 15:08:00,Monday,2016,10,1
476,2016-10-17 14:10:59,Monday,2016,10,1
477,2016-10-17 10:05:02,Monday,2016,10,1
478,2016-10-17 08:01:00,Monday,2016,10,1
479,2016-10-16 16:52:17,Sunday,2016,10,1
480,2016-10-16 14:30:00,Sunday,2016,10,1
481,2016-10-16 09:35:48,Sunday,2016,10,1
482,2016-10-16 08:15:00,Sunday,2016,10,1
483,2016-10-15 21:13:01,Saturday,2016,10,1
484,2016-10-15 16:56:26,Saturday,2016,10,1
485,2016-10-15 14:30:00,Saturday,2016,10,1
486,2016-10-15 12:00:00,Saturday,2016,10,1
487,2016-10-15 10:12:18,Saturday,2016,10,1
488,2016-10-15 08:09:00,Saturday,2016,10,1
489,2016-10-14 17:15:00,Friday,2016,10,1
490,2016-10-14 15:45:56,Friday,2016,10,1
491,2016-10-14 15:35:12,Friday,2016,10,1
492,2016-10-14 15:15:00,Friday,2016,10,1
493,2016-10-14 13:06:03,Friday,2016,10,1
494,2016-10-14 09:28:46,Friday,2016,10,1
495,2016-10-14 06:19:20,Friday,2016,10,1
496,2016-10-13 17:04:16,Thursday,2016,10,1
497,2016-10-13 16:54:03,Thursday,2016,10,1
498,2016-10-13 14:58:29,Thursday,2016,10,1
499,2016-10-13 12:10:08,Thursday,2016,10,1
500,2016-10-13 09:45:40,Thursday,2016,10,1
501,2016-10-12 13:24:30,Wednesday,2016,10,1
502,2016-10-12 13:14:34,Wednesday,2016,10,1
503,2016-10-12 12:15:01,Wednesday,2016,10,1
504,2016-10-12 08:30:00,Wednesday,2016,10,1
505,2016-10-12 06:30:00,Wednesday,2016,10,1
506,2016-10-11 12:30:00,Tuesday,2016,10,1
507,2016-10-11 10:30:00,Tuesday,2016,10,1
508,2016-10-10 10:35:19,Monday,2016,10,1
509,2016-10-10 08:30:00,Monday,2016,10,1
510,2016-10-10 06:46:43,Monday,2016,10,1
511,2016-10-09 10:30:00,Sunday,2016,10,1
512,2016-10-09 08:30:00,Sunday,2016,10,1
513,2016-10-09 06:41:27,Sunday,2016,10,1
514,2016-10-09 06:36:57,Sunday,2016,10,1
515,2016-10-08 12:36:57,Saturday,2016,10,1
516,2016-10-08 10:30:00,Saturday,2016,10,1
517,2016-10-08 07:30:00,Saturday,2016,10,1
518,2016-10-07 10:30:00,Friday,2016,10,1
